key,case,model,lookback,shift,best_cv_RMSE,best_cv_MSPE,best_cv_MAE,best_cv_MAPE,best_cv_MedAE,best_cv_MedAPE,best_hp_json
Macro + Sentiment (Indirect)||XGBoost||lb=5||shift=1,Macro + Sentiment (Indirect),XGBoost,5,1,9.203012920041257,0.0050163835885953,7.492815204762537,0.5712185531546368,6.471527099609375,0.4980125064056801,"{""n_estimators"": 200, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""min_child_weight"": 5}"
Macro + Sentiment (Indirect)||RandomForest||lb=10||shift=1,Macro + Sentiment (Indirect),RandomForest,10,1,8.862702052854004,0.0046680387458238,7.194317582758485,0.5482434891907273,6.147732010817464,0.4664675626979574,"{""n_estimators"": 500, ""max_depth"": 15, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}"
Macro + Sentiment (Indirect)||XGBoost||lb=10||shift=1,Macro + Sentiment (Indirect),XGBoost,10,1,9.115737848988417,0.0049034512742784,7.402640502377333,0.5636529414647498,6.351776123046875,0.4840876868094683,"{""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""min_child_weight"": 3}"
Macro + Sentiment (Indirect)||RandomForest||lb=20||shift=1,Macro + Sentiment (Indirect),RandomForest,20,1,8.95771541685517,0.0047834080144877,7.342417278235677,0.5598389149769302,6.563496061000819,0.5044236618387123,"{""n_estimators"": 200, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}"
Macro + Sentiment (Indirect)||XGBoost||lb=20||shift=1,Macro + Sentiment (Indirect),XGBoost,20,1,8.761968824264969,0.0046103214047666,7.116624485806126,0.5428827819731472,6.1295166015625,0.4672012189944104,"{""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""min_child_weight"": 3}"
Macro + Sentiment (Indirect)||RandomForest||lb=30||shift=1,Macro + Sentiment (Indirect),RandomForest,30,1,9.18392415011494,0.0050460095512542,7.429492067262406,0.5669792805620444,6.6225707730661725,0.4997215246288424,"{""n_estimators"": 100, ""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}"
Macro + Sentiment (Indirect)||XGBoost||lb=30||shift=1,Macro + Sentiment (Indirect),XGBoost,30,1,9.16255648385954,0.0050296775603315,7.44062358577077,0.568569594774496,6.402313232421875,0.495867466611177,"{""n_estimators"": 200, ""max_depth"": 5, ""learning_rate"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""min_child_weight"": 7}"
Macro + Sentiment (Indirect)||RandomForest||lb=60||shift=1,Macro + Sentiment (Indirect),RandomForest,60,1,8.48156841169407,0.0043630181817685,6.951112408123101,0.5373525717782772,6.009283739501086,0.4623889066987554,"{""n_estimators"": 500, ""max_depth"": 10, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""log2""}"
Macro + Sentiment (Indirect)||XGBoost||lb=60||shift=1,Macro + Sentiment (Indirect),XGBoost,60,1,8.373362867437049,0.0042406739065481,6.815343165135646,0.526881321950229,5.734283447265625,0.4414843629382822,"{""n_estimators"": 300, ""max_depth"": 9, ""learning_rate"": 0.05, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""min_child_weight"": 1}"
Macro + Sentiment (Indirect)||RandomForest||lb=90||shift=1,Macro + Sentiment (Indirect),RandomForest,90,1,6.867589502677448,0.0029206414152314,5.44761164756644,0.4253535948018612,5.165784581869237,0.4047496513621405,"{""n_estimators"": 100, ""max_depth"": 30, ""min_samples_split"": 5, ""min_samples_leaf"": 2, ""max_features"": ""log2""}"
