holdout_key,key,case,model,lookback,shift,best_hp_json,best_cv_RMSE,best_cv_MAE,best_cv_MAPE,best_cv_MSPE,best_cv_MedAE,best_cv_MedAPE,holdout_RMSE,holdout_MSPE,holdout_MAE,holdout_MAPE,holdout_MedAE,holdout_MedAPE
Macro + Event + Sentiment (Indirect)||SARIMA||lb=60||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||SARIMA||lb=60||shift=1,Macro + Event + Sentiment (Indirect),SARIMA,60,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.85801555373128,37.99530914318682,2.9012399684660526,0.1455840167695254,36.88743956467442,2.7966189048377856,56.20524093105702,0.1618635196036703,48.424244031023726,3.503654748489128,49.73234994763493,3.650294941611354
Macro + Event + Sentiment (Indirect)||SARIMA||lb=90||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||SARIMA||lb=90||shift=1,Macro + Event + Sentiment (Indirect),SARIMA,90,1,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 2, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 0, ""seasonal_s"": 5}",43.85801555373128,37.99530914318682,2.9012399684660526,0.1455840167695254,36.88743956467442,2.7966189048377856,56.20524093105702,0.1618635196036703,48.424244031023726,3.503654748489128,49.73234994763493,3.650294941611354
Macro + Event + Sentiment (Indirect)||RandomForest||lb=5||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomForest||lb=5||shift=1,Macro + Event + Sentiment (Indirect),RandomForest,5,1,"{""n_estimators"": 300, ""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 2, ""max_features"": ""log2""}",8.821314991258328,7.161722247660054,0.5461302054711987,0.0046396061732491,6.061764921966926,0.4602692573363053,7.341839300260131,0.0028946384082476,5.647589870808586,0.4135899083437373,4.729423470261281,0.3447738111132832
Macro + Event + Sentiment (Indirect)||XGBoost||lb=5||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||XGBoost||lb=5||shift=1,Macro + Event + Sentiment (Indirect),XGBoost,5,1,"{""n_estimators"": 100, ""max_depth"": 7, ""learning_rate"": 0.03, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""min_child_weight"": 1}",9.099046113719709,7.301979672303407,0.556796669987739,0.004931273285972,6.14739990234375,0.4685595507148634,7.508941420292835,0.0030276238665714,5.752734163622836,0.4212849422283999,4.840087890625,0.3560384218920679
Macro + Event + Sentiment (Indirect)||RandomForest||lb=10||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomForest||lb=10||shift=1,Macro + Event + Sentiment (Indirect),RandomForest,10,1,"{""n_estimators"": 500, ""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.754626661709729,7.10634659190488,0.5418081901324122,0.0045755299154107,6.070114178386234,0.4611770393674488,7.239989458345125,0.002806507695728,5.610024930107965,0.4104953504496557,4.839805119631478,0.3489434784211023
Macro + Event + Sentiment (Indirect)||XGBoost||lb=10||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||XGBoost||lb=10||shift=1,Macro + Event + Sentiment (Indirect),XGBoost,10,1,"{""n_estimators"": 300, ""max_depth"": 9, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""min_child_weight"": 3}",8.992783143630438,7.29421702481323,0.5560180037872419,0.0047943447086398,6.2742767333984375,0.4801920536341978,7.3842119276030065,0.0029189415759434,5.705315784015487,0.4174037047862064,4.662841796875,0.3419265264861989
Macro + Event + Sentiment (Indirect)||RandomForest||lb=20||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomForest||lb=20||shift=1,Macro + Event + Sentiment (Indirect),RandomForest,20,1,"{""n_estimators"": 500, ""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": ""log2""}",8.764507810815918,7.145368069586934,0.5450428949580811,0.0046031836818581,6.038592174854671,0.4634528250120199,7.155599758371601,0.0027301575355416,5.591434261650504,0.4085017980250485,4.655273104807179,0.3442408673742319
Macro + Event + Sentiment (Indirect)||XGBoost||lb=20||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||XGBoost||lb=20||shift=1,Macro + Event + Sentiment (Indirect),XGBoost,20,1,"{""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""min_child_weight"": 1}",8.755681238453892,7.103372286042899,0.541980118839755,0.0045878347686556,6.05657958984375,0.4627718050850527,7.030467196145722,0.0026422434046866,5.461491337528935,0.3993009183950433,4.622314453125,0.3403625230503013
Macro + Event + Sentiment (Indirect)||RandomForest||lb=30||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomForest||lb=30||shift=1,Macro + Event + Sentiment (Indirect),RandomForest,30,1,"{""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",8.92972627519453,7.274694201375443,0.555669876840498,0.0047851671140662,6.335387044835699,0.4774750319695769,7.81644152514353,0.0032249361812027,6.256869781997548,0.4556693880499379,5.2834465062617255,0.3904891774958679
Macro + Event + Sentiment (Indirect)||XGBoost||lb=30||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||XGBoost||lb=30||shift=1,Macro + Event + Sentiment (Indirect),XGBoost,30,1,"{""n_estimators"": 100, ""max_depth"": 5, ""learning_rate"": 0.01, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""min_child_weight"": 5}",9.068775335701911,7.362195437650303,0.5626348424828794,0.0049279586131848,6.4725341796875,0.498584356744611,7.039819255804917,0.0026527700603929,5.417284326645935,0.3959993851823861,4.55731201171875,0.3368986636347216
Macro + Event + Sentiment (Indirect)||RandomForest||lb=60||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomForest||lb=60||shift=1,Macro + Event + Sentiment (Indirect),RandomForest,60,1,"{""n_estimators"": 100, ""max_depth"": 5, ""min_samples_split"": 2, ""min_samples_leaf"": 4, ""max_features"": ""sqrt""}",8.622761315102379,7.093616521566641,0.5482504111637202,0.0045056264753748,5.956274293381313,0.4615938090158702,7.579699250407068,0.003035453793964,5.9897113352309415,0.4351910253182199,4.9669955412636,0.3612403694840225
Macro + Event + Sentiment (Indirect)||XGBoost||lb=60||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||XGBoost||lb=60||shift=1,Macro + Event + Sentiment (Indirect),XGBoost,60,1,"{""n_estimators"": 100, ""max_depth"": 3, ""learning_rate"": 0.01, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""min_child_weight"": 3}",8.527854522246384,6.991601126534598,0.5405259395742152,0.004405302006873,5.8873291015625,0.4538695490218527,7.349692355693794,0.0028723833970789,5.667058771306818,0.4124457304237672,4.6046142578125,0.3425127553510288
Macro + Event + Sentiment (Indirect)||RandomForest||lb=90||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||RandomForest||lb=90||shift=1,Macro + Event + Sentiment (Indirect),RandomForest,90,1,"{""n_estimators"": 200, ""max_depth"": 20, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",6.919603584837994,5.485214640221661,0.4282267771144672,0.0029728709314974,4.775115169344569,0.3732312949236576,7.774569944945419,0.0031906837966019,6.080466073172308,0.4412191784970768,5.054101007968825,0.366646697420707
Macro + Event + Sentiment (Indirect)||XGBoost||lb=90||shift=1||HOLDOUT,Macro + Event + Sentiment (Indirect)||XGBoost||lb=90||shift=1,Macro + Event + Sentiment (Indirect),XGBoost,90,1,"{""n_estimators"": 300, ""max_depth"": 3, ""learning_rate"": 0.03, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""min_child_weight"": 3}",6.900888199521276,5.564767548532196,0.4342037387577975,0.0029553213446607,4.990376790364583,0.3904450601880467,7.738133907316724,0.0031684770823138,6.022205091502569,0.4374449660632181,4.91668701171875,0.3557786322185847
